id,input,expected_output
821,"Sophia and Thomas celebrated the birthday of their daughter Laura. She received many gifts. Nobody really liked the movie they watched on Saturday. Sarah, Thomas's sister, also attended.","{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Laura""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Laura"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[SIBLING]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[SIBLING]"", ""object"": ""Thomas""}], ""birthdates"": []}"
822,Laura was born on 05/12/1980. They are married to Robert. Their child Sarah was born on 02/08/2010. The team lost three consecutive matches. Sophia is the sibling of Laura.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}], ""birthdates"": [{""entity"": ""Laura"", ""date"": ""05/12/1980""}, {""entity"": ""Sarah"", ""date"": ""02/08/2010""}]}"
823,"Anna was previously married to Olivia, but currently lives with Sophia. Jonathan is the child of Anna and Olivia. The internet connection failed several times.","{""relationships"": [{""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""Jonathan"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}], ""birthdates"": []}"
824,James and Thomas adopted Emily years ago. Many mistakenly believe they are their nephew. The temperature reached 34 degrees during the afternoon.,"{""relationships"": [{""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Thomas"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""James""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Thomas""}], ""birthdates"": []}"
825,"Jonathan and Laura celebrated the birthday of their daughter David. She received many gifts. Nobody really liked the movie they watched on Saturday. James, Laura's sister, also attended.","{""relationships"": [{""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}], ""birthdates"": []}"
826,Jonathan is hitched to Anna. Their kid James had a bday yesterday. Sometimes they write messages with spelling mistakes.,"{""relationships"": [{""subject"": ""Jonathan"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}, {""subject"": ""James"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}], ""birthdates"": []}"
827,"Sarah, Sophia, Olivia, and James participated in a chess tournament. The internet connection failed several times. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
828,"Anna, Michael, Laura, and Thomas participated in a chess tournament. The internet connection failed several times. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
829,"David was previously married to Anna, but currently lives with Laura. Thomas is the child of David and Anna. Nobody really liked the movie they watched on Saturday.","{""relationships"": [{""subject"": ""David"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""David""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}], ""birthdates"": []}"
830,Sophia is hitched to Laura. Their kid David had a bday yesterday. The train arrived twenty minutes late.,"{""relationships"": [{""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""David"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}], ""birthdates"": []}"
831,"Olivia visited David along with James. Later, Emily arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
832,"James, Sophia, Sarah, and David participated in a chess tournament. The team lost three consecutive matches. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
833,"Jonathan was previously married to James, but currently lives with David. Olivia is the child of Jonathan and James. Sometimes they write messages with spelling mistakes.","{""relationships"": [{""subject"": ""Jonathan"", ""predicate"": ""[SPOUSE]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SPOUSE]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""James"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""James""}], ""birthdates"": []}"
834,"Olivia was born on 05/12/1980. They are married to Sophia. Their child Sarah was born on 02/08/2010. By the way, the price of oranges went up quite a bit this year. Michael is the sibling of Olivia.","{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Olivia"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""Olivia""}], ""birthdates"": [{""entity"": ""Olivia"", ""date"": ""05/12/1980""}, {""entity"": ""Sarah"", ""date"": ""02/08/2010""}]}"
835,"James, Sophia, Jonathan, and Michael participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
836,"David visited Laura along with Robert. Later, Sarah arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
837,"Robert was previously married to Jonathan, but currently lives with Anna. Olivia is the child of Robert and Jonathan. The internet connection failed several times.","{""relationships"": [{""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}], ""birthdates"": []}"
838,Emily was born on 05/12/1980. They are married to Robert. Their child Sarah was born on 02/08/2010. Nobody really liked the movie they watched on Saturday. Michael is the sibling of Emily.,"{""relationships"": [{""subject"": ""Emily"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Emily""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Emily"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""Emily""}], ""birthdates"": [{""entity"": ""Emily"", ""date"": ""05/12/1980""}, {""entity"": ""Sarah"", ""date"": ""02/08/2010""}]}"
839,Laura is hitched to Sophia. Their kid Olivia had a bday yesterday. The internet connection failed several times.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}], ""birthdates"": []}"
840,"Anna was previously married to Michael, but currently lives with Thomas. Emily is the child of Anna and Michael. The team lost three consecutive matches.","{""relationships"": [{""subject"": ""Anna"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Anna""}, {""subject"": ""Emily"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}], ""birthdates"": []}"
841,Emily was born on 05/12/1980. They are married to Laura. Their child Sarah was born on 02/08/2010. The conference lasted for more than four hours. James is the sibling of Emily.,"{""relationships"": [{""subject"": ""Emily"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Sarah""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Emily""}, {""subject"": ""Sarah"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Emily"", ""predicate"": ""[SIBLING]"", ""object"": ""James""}, {""subject"": ""James"", ""predicate"": ""[SIBLING]"", ""object"": ""Emily""}], ""birthdates"": [{""entity"": ""Emily"", ""date"": ""05/12/1980""}, {""entity"": ""Sarah"", ""date"": ""02/08/2010""}]}"
842,"Jonathan visited Anna along with Thomas. Later, Sarah arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
843,"Sarah visited James along with Emily. Later, Olivia arrived. It was unclear if there was any kinship.","{""relationships"": [], ""birthdates"": []}"
844,"Laura, Emily, David, and Robert participated in a chess tournament. They also bought a new printer for the office. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
845,Olivia is hitched to Robert. Their kid Anna had a bday yesterday. The conference lasted for more than four hours.,"{""relationships"": [{""subject"": ""Olivia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Olivia""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}], ""birthdates"": []}"
846,"Robert was previously married to Emily, but currently lives with Thomas. Anna is the child of Robert and Emily. The conference lasted for more than four hours.","{""relationships"": [{""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Emily""}, {""subject"": ""Emily"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Emily"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Emily""}], ""birthdates"": []}"
847,Robert is hitched to Sophia. Their kid Laura had a bday yesterday. The internet connection failed several times.,"{""relationships"": [{""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Laura""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Laura"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}], ""birthdates"": []}"
848,"Jonathan and Sophia celebrated the birthday of their daughter Thomas. She received many gifts. The team lost three consecutive matches. David, Sophia's sister, also attended.","{""relationships"": [{""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Sophia"", ""predicate"": ""[CHILD]"", ""object"": ""Thomas""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}, {""subject"": ""Thomas"", ""predicate"": ""[PARENT]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[SIBLING]"", ""object"": ""David""}, {""subject"": ""David"", ""predicate"": ""[SIBLING]"", ""object"": ""Sophia""}], ""birthdates"": []}"
849,"Thomas, David, Michael, and Robert participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.","{""relationships"": [], ""birthdates"": []}"
850,"Robert was previously married to Laura, but currently lives with David. Anna is the child of Robert and Laura. The team lost three consecutive matches.","{""relationships"": [{""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Anna""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}, {""subject"": ""Anna"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}], ""birthdates"": []}"
851,Michael was born on 05/12/1980. They are married to Jonathan. Their child Sophia was born on 02/08/2010. The conference lasted for more than four hours. Laura is the sibling of Michael.,"{""relationships"": [{""subject"": ""Michael"", ""predicate"": ""[SPOUSE]"", ""object"": ""Jonathan""}, {""subject"": ""Jonathan"", ""predicate"": ""[SPOUSE]"", ""object"": ""Michael""}, {""subject"": ""Michael"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Jonathan"", ""predicate"": ""[CHILD]"", ""object"": ""Sophia""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Michael""}, {""subject"": ""Sophia"", ""predicate"": ""[PARENT]"", ""object"": ""Jonathan""}, {""subject"": ""Michael"", ""predicate"": ""[SIBLING]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[SIBLING]"", ""object"": ""Michael""}], ""birthdates"": [{""entity"": ""Michael"", ""date"": ""05/12/1980""}, {""entity"": ""Sophia"", ""date"": ""02/08/2010""}]}"
852,Laura is hitched to Robert. Their kid Olivia had a bday yesterday. The internet connection failed several times.,"{""relationships"": [{""subject"": ""Laura"", ""predicate"": ""[SPOUSE]"", ""object"": ""Robert""}, {""subject"": ""Robert"", ""predicate"": ""[SPOUSE]"", ""object"": ""Laura""}, {""subject"": ""Laura"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""Robert"", ""predicate"": ""[CHILD]"", ""object"": ""Olivia""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""Laura""}, {""subject"": ""Olivia"", ""predicate"": ""[PARENT]"", ""object"": ""Robert""}], ""birthdates"": []}"
