id,input,expected_output
807,Olivia is hitched to Robert. Their kid Sarah had a bday yesterday. The train arrived twenty minutes late.,"Olivia ---> [SPOUSE] ---> Robert
Robert ---> [SPOUSE] ---> Olivia
Olivia ---> [CHILD] ---> Sarah
Robert ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Olivia
Sarah ---> [PARENT] ---> Robert"
808,"David, Laura, Sarah, and Thomas participated in a chess tournament. Nobody really liked the movie they watched on Saturday. No family relationship was indicated.",
809,"Michael, Jonathan, Sarah, and David participated in a chess tournament. They also bought a new printer for the office. No family relationship was indicated.",
810,"Sarah and Laura celebrated the birthday of their daughter Sophia. She received many gifts. Nobody really liked the movie they watched on Saturday. Olivia, Laura's sister, also attended.","Sarah ---> [CHILD] ---> Sophia
Laura ---> [CHILD] ---> Sophia
Sophia ---> [PARENT] ---> Sarah
Sophia ---> [PARENT] ---> Laura
Laura ---> [SIBLING] ---> Olivia
Olivia ---> [SIBLING] ---> Laura"
811,Robert is hitched to Anna. Their kid James had a bday yesterday. The temperature reached 34 degrees during the afternoon.,"Robert ---> [SPOUSE] ---> Anna
Anna ---> [SPOUSE] ---> Robert
Robert ---> [CHILD] ---> James
Anna ---> [CHILD] ---> James
James ---> [PARENT] ---> Robert
James ---> [PARENT] ---> Anna"
812,"Emily was previously married to David, but currently lives with Anna. Robert is the child of Emily and David. The temperature reached 34 degrees during the afternoon.","Emily ---> [SPOUSE] ---> David
David ---> [SPOUSE] ---> Emily
Emily ---> [CHILD] ---> Robert
David ---> [CHILD] ---> Robert
Robert ---> [PARENT] ---> Emily
Robert ---> [PARENT] ---> David"
813,"Olivia was previously married to Robert, but currently lives with Sarah. Emily is the child of Olivia and Robert. By the way, the price of oranges went up quite a bit this year.","Olivia ---> [SPOUSE] ---> Robert
Robert ---> [SPOUSE] ---> Olivia
Olivia ---> [CHILD] ---> Emily
Robert ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Olivia
Emily ---> [PARENT] ---> Robert"
814,Michael is hitched to Thomas. Their kid Sarah had a bday yesterday. No one remembered where the keys were.,"Michael ---> [SPOUSE] ---> Thomas
Thomas ---> [SPOUSE] ---> Michael
Michael ---> [CHILD] ---> Sarah
Thomas ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Michael
Sarah ---> [PARENT] ---> Thomas"
815,"Robert visited Jonathan along with Sophia. Later, Laura arrived. It was unclear if there was any kinship.",
816,David is hitched to Sophia. Their kid Michael had a bday yesterday. The train arrived twenty minutes late.,"David ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> David
David ---> [CHILD] ---> Michael
Sophia ---> [CHILD] ---> Michael
Michael ---> [PARENT] ---> David
Michael ---> [PARENT] ---> Sophia"
817,David is hitched to Olivia. Their kid Michael had a bday yesterday. Nobody really liked the movie they watched on Saturday.,"David ---> [SPOUSE] ---> Olivia
Olivia ---> [SPOUSE] ---> David
David ---> [CHILD] ---> Michael
Olivia ---> [CHILD] ---> Michael
Michael ---> [PARENT] ---> David
Michael ---> [PARENT] ---> Olivia"
818,Sarah is hitched to David. Their kid Emily had a bday yesterday. The train arrived twenty minutes late.,"Sarah ---> [SPOUSE] ---> David
David ---> [SPOUSE] ---> Sarah
Sarah ---> [CHILD] ---> Emily
David ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Sarah
Emily ---> [PARENT] ---> David"
819,Olivia is hitched to Thomas. Their kid Emily had a bday yesterday. The train arrived twenty minutes late.,"Olivia ---> [SPOUSE] ---> Thomas
Thomas ---> [SPOUSE] ---> Olivia
Olivia ---> [CHILD] ---> Emily
Thomas ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Olivia
Emily ---> [PARENT] ---> Thomas"
820,"Sarah and Michael celebrated the birthday of their daughter Emily. She received many gifts. The conference lasted for more than four hours. James, Michael's sister, also attended.","Sarah ---> [CHILD] ---> Emily
Michael ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Sarah
Emily ---> [PARENT] ---> Michael
Michael ---> [SIBLING] ---> James
James ---> [SIBLING] ---> Michael"
821,"Sophia and Thomas celebrated the birthday of their daughter Laura. She received many gifts. Nobody really liked the movie they watched on Saturday. Sarah, Thomas's sister, also attended.","Sophia ---> [CHILD] ---> Laura
Thomas ---> [CHILD] ---> Laura
Laura ---> [PARENT] ---> Sophia
Laura ---> [PARENT] ---> Thomas
Thomas ---> [SIBLING] ---> Sarah
Sarah ---> [SIBLING] ---> Thomas"
822,Laura was born on 05/12/1980. They are married to Robert. Their child Sarah was born on 02/08/2010. The team lost three consecutive matches. Sophia is the sibling of Laura.,"Laura ---> [SPOUSE] ---> Robert
Robert ---> [SPOUSE] ---> Laura
Laura ---> [CHILD] ---> Sarah
Robert ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Laura
Sarah ---> [PARENT] ---> Robert
Laura ---> [SIBLING] ---> Sophia
Sophia ---> [SIBLING] ---> Laura
Laura ---> [BIRTHDATE] ---> 05/12/1980
Sarah ---> [BIRTHDATE] ---> 02/08/2010"
823,"Anna was previously married to Olivia, but currently lives with Sophia. Jonathan is the child of Anna and Olivia. The internet connection failed several times.","Anna ---> [SPOUSE] ---> Olivia
Olivia ---> [SPOUSE] ---> Anna
Anna ---> [CHILD] ---> Jonathan
Olivia ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Anna
Jonathan ---> [PARENT] ---> Olivia"
824,James and Thomas adopted Emily years ago. Many mistakenly believe they are their nephew. The temperature reached 34 degrees during the afternoon.,"James ---> [CHILD] ---> Emily
Thomas ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> James
Emily ---> [PARENT] ---> Thomas"
825,"Jonathan and Laura celebrated the birthday of their daughter David. She received many gifts. Nobody really liked the movie they watched on Saturday. James, Laura's sister, also attended.","Jonathan ---> [CHILD] ---> David
Laura ---> [CHILD] ---> David
David ---> [PARENT] ---> Jonathan
David ---> [PARENT] ---> Laura
Laura ---> [SIBLING] ---> James
James ---> [SIBLING] ---> Laura"
826,Jonathan is hitched to Anna. Their kid James had a bday yesterday. Sometimes they write messages with spelling mistakes.,"Jonathan ---> [SPOUSE] ---> Anna
Anna ---> [SPOUSE] ---> Jonathan
Jonathan ---> [CHILD] ---> James
Anna ---> [CHILD] ---> James
James ---> [PARENT] ---> Jonathan
James ---> [PARENT] ---> Anna"
827,"Sarah, Sophia, Olivia, and James participated in a chess tournament. The internet connection failed several times. No family relationship was indicated.",
828,"Anna, Michael, Laura, and Thomas participated in a chess tournament. The internet connection failed several times. No family relationship was indicated.",
829,"David was previously married to Anna, but currently lives with Laura. Thomas is the child of David and Anna. Nobody really liked the movie they watched on Saturday.","David ---> [SPOUSE] ---> Anna
Anna ---> [SPOUSE] ---> David
David ---> [CHILD] ---> Thomas
Anna ---> [CHILD] ---> Thomas
Thomas ---> [PARENT] ---> David
Thomas ---> [PARENT] ---> Anna"
830,Sophia is hitched to Laura. Their kid David had a bday yesterday. The train arrived twenty minutes late.,"Sophia ---> [SPOUSE] ---> Laura
Laura ---> [SPOUSE] ---> Sophia
Sophia ---> [CHILD] ---> David
Laura ---> [CHILD] ---> David
David ---> [PARENT] ---> Sophia
David ---> [PARENT] ---> Laura"
831,"Olivia visited David along with James. Later, Emily arrived. It was unclear if there was any kinship.",
832,"James, Sophia, Sarah, and David participated in a chess tournament. The team lost three consecutive matches. No family relationship was indicated.",
833,"Jonathan was previously married to James, but currently lives with David. Olivia is the child of Jonathan and James. Sometimes they write messages with spelling mistakes.","Jonathan ---> [SPOUSE] ---> James
James ---> [SPOUSE] ---> Jonathan
Jonathan ---> [CHILD] ---> Olivia
James ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Jonathan
Olivia ---> [PARENT] ---> James"
834,"Olivia was born on 05/12/1980. They are married to Sophia. Their child Sarah was born on 02/08/2010. By the way, the price of oranges went up quite a bit this year. Michael is the sibling of Olivia.","Olivia ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Olivia
Olivia ---> [CHILD] ---> Sarah
Sophia ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Olivia
Sarah ---> [PARENT] ---> Sophia
Olivia ---> [SIBLING] ---> Michael
Michael ---> [SIBLING] ---> Olivia
Olivia ---> [BIRTHDATE] ---> 05/12/1980
Sarah ---> [BIRTHDATE] ---> 02/08/2010"
835,"James, Sophia, Jonathan, and Michael participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.",
836,"David visited Laura along with Robert. Later, Sarah arrived. It was unclear if there was any kinship.",
837,"Robert was previously married to Jonathan, but currently lives with Anna. Olivia is the child of Robert and Jonathan. The internet connection failed several times.","Robert ---> [SPOUSE] ---> Jonathan
Jonathan ---> [SPOUSE] ---> Robert
Robert ---> [CHILD] ---> Olivia
Jonathan ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Robert
Olivia ---> [PARENT] ---> Jonathan"
838,Emily was born on 05/12/1980. They are married to Robert. Their child Sarah was born on 02/08/2010. Nobody really liked the movie they watched on Saturday. Michael is the sibling of Emily.,"Emily ---> [SPOUSE] ---> Robert
Robert ---> [SPOUSE] ---> Emily
Emily ---> [CHILD] ---> Sarah
Robert ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Emily
Sarah ---> [PARENT] ---> Robert
Emily ---> [SIBLING] ---> Michael
Michael ---> [SIBLING] ---> Emily
Emily ---> [BIRTHDATE] ---> 05/12/1980
Sarah ---> [BIRTHDATE] ---> 02/08/2010"
839,Laura is hitched to Sophia. Their kid Olivia had a bday yesterday. The internet connection failed several times.,"Laura ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Laura
Laura ---> [CHILD] ---> Olivia
Sophia ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Laura
Olivia ---> [PARENT] ---> Sophia"
840,"Anna was previously married to Michael, but currently lives with Thomas. Emily is the child of Anna and Michael. The team lost three consecutive matches.","Anna ---> [SPOUSE] ---> Michael
Michael ---> [SPOUSE] ---> Anna
Anna ---> [CHILD] ---> Emily
Michael ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Anna
Emily ---> [PARENT] ---> Michael"
841,Emily was born on 05/12/1980. They are married to Laura. Their child Sarah was born on 02/08/2010. The conference lasted for more than four hours. James is the sibling of Emily.,"Emily ---> [SPOUSE] ---> Laura
Laura ---> [SPOUSE] ---> Emily
Emily ---> [CHILD] ---> Sarah
Laura ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Emily
Sarah ---> [PARENT] ---> Laura
Emily ---> [SIBLING] ---> James
James ---> [SIBLING] ---> Emily
Emily ---> [BIRTHDATE] ---> 05/12/1980
Sarah ---> [BIRTHDATE] ---> 02/08/2010"
842,"Jonathan visited Anna along with Thomas. Later, Sarah arrived. It was unclear if there was any kinship.",
843,"Sarah visited James along with Emily. Later, Olivia arrived. It was unclear if there was any kinship.",
844,"Laura, Emily, David, and Robert participated in a chess tournament. They also bought a new printer for the office. No family relationship was indicated.",
845,Olivia is hitched to Robert. Their kid Anna had a bday yesterday. The conference lasted for more than four hours.,"Olivia ---> [SPOUSE] ---> Robert
Robert ---> [SPOUSE] ---> Olivia
Olivia ---> [CHILD] ---> Anna
Robert ---> [CHILD] ---> Anna
Anna ---> [PARENT] ---> Olivia
Anna ---> [PARENT] ---> Robert"
846,"Robert was previously married to Emily, but currently lives with Thomas. Anna is the child of Robert and Emily. The conference lasted for more than four hours.","Robert ---> [SPOUSE] ---> Emily
Emily ---> [SPOUSE] ---> Robert
Robert ---> [CHILD] ---> Anna
Emily ---> [CHILD] ---> Anna
Anna ---> [PARENT] ---> Robert
Anna ---> [PARENT] ---> Emily"
847,Robert is hitched to Sophia. Their kid Laura had a bday yesterday. The internet connection failed several times.,"Robert ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Robert
Robert ---> [CHILD] ---> Laura
Sophia ---> [CHILD] ---> Laura
Laura ---> [PARENT] ---> Robert
Laura ---> [PARENT] ---> Sophia"
848,"Jonathan and Sophia celebrated the birthday of their daughter Thomas. She received many gifts. The team lost three consecutive matches. David, Sophia's sister, also attended.","Jonathan ---> [CHILD] ---> Thomas
Sophia ---> [CHILD] ---> Thomas
Thomas ---> [PARENT] ---> Jonathan
Thomas ---> [PARENT] ---> Sophia
Sophia ---> [SIBLING] ---> David
David ---> [SIBLING] ---> Sophia"
849,"Thomas, David, Michael, and Robert participated in a chess tournament. No one remembered where the keys were. No family relationship was indicated.",
850,"Robert was previously married to Laura, but currently lives with David. Anna is the child of Robert and Laura. The team lost three consecutive matches.","Robert ---> [SPOUSE] ---> Laura
Laura ---> [SPOUSE] ---> Robert
Robert ---> [CHILD] ---> Anna
Laura ---> [CHILD] ---> Anna
Anna ---> [PARENT] ---> Robert
Anna ---> [PARENT] ---> Laura"
851,Michael was born on 05/12/1980. They are married to Jonathan. Their child Sophia was born on 02/08/2010. The conference lasted for more than four hours. Laura is the sibling of Michael.,"Michael ---> [SPOUSE] ---> Jonathan
Jonathan ---> [SPOUSE] ---> Michael
Michael ---> [CHILD] ---> Sophia
Jonathan ---> [CHILD] ---> Sophia
Sophia ---> [PARENT] ---> Michael
Sophia ---> [PARENT] ---> Jonathan
Michael ---> [SIBLING] ---> Laura
Laura ---> [SIBLING] ---> Michael
Michael ---> [BIRTHDATE] ---> 05/12/1980
Sophia ---> [BIRTHDATE] ---> 02/08/2010"
852,Laura is hitched to Robert. Their kid Olivia had a bday yesterday. The internet connection failed several times.,"Laura ---> [SPOUSE] ---> Robert
Robert ---> [SPOUSE] ---> Laura
Laura ---> [CHILD] ---> Olivia
Robert ---> [CHILD] ---> Olivia
Olivia ---> [PARENT] ---> Laura
Olivia ---> [PARENT] ---> Robert"
853,"Thomas visited Jonathan along with Laura. Later, James arrived. It was unclear if there was any kinship.",
854,"Thomas visited Laura along with Emily. Later, Michael arrived. It was unclear if there was any kinship.",
855,"David was previously married to Sarah, but currently lives with Robert. Jonathan is the child of David and Sarah. No one remembered where the keys were.","David ---> [SPOUSE] ---> Sarah
Sarah ---> [SPOUSE] ---> David
David ---> [CHILD] ---> Jonathan
Sarah ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> David
Jonathan ---> [PARENT] ---> Sarah"
856,"Jonathan visited Olivia along with Michael. Later, Sophia arrived. It was unclear if there was any kinship.",
857,"Emily and Anna adopted Jonathan years ago. Many mistakenly believe they are their nephew. By the way, the price of oranges went up quite a bit this year.","Emily ---> [CHILD] ---> Jonathan
Anna ---> [CHILD] ---> Jonathan
Jonathan ---> [PARENT] ---> Emily
Jonathan ---> [PARENT] ---> Anna"
858,"Jonathan visited Michael along with Laura. Later, Robert arrived. It was unclear if there was any kinship.",
859,James is hitched to Olivia. Their kid Emily had a bday yesterday. They also bought a new printer for the office.,"James ---> [SPOUSE] ---> Olivia
Olivia ---> [SPOUSE] ---> James
James ---> [CHILD] ---> Emily
Olivia ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> James
Emily ---> [PARENT] ---> Olivia"
860,Laura and Sophia adopted Sarah years ago. Many mistakenly believe they are their nephew. Sometimes they write messages with spelling mistakes.,"Laura ---> [CHILD] ---> Sarah
Sophia ---> [CHILD] ---> Sarah
Sarah ---> [PARENT] ---> Laura
Sarah ---> [PARENT] ---> Sophia"
861,"Michael was previously married to Sophia, but currently lives with Olivia. Emily is the child of Michael and Sophia. They also bought a new printer for the office.","Michael ---> [SPOUSE] ---> Sophia
Sophia ---> [SPOUSE] ---> Michael
Michael ---> [CHILD] ---> Emily
Sophia ---> [CHILD] ---> Emily
Emily ---> [PARENT] ---> Michael
Emily ---> [PARENT] ---> Sophia"
862,"Sophia was previously married to Sarah, but currently lives with James. David is the child of Sophia and Sarah. Nobody really liked the movie they watched on Saturday.","Sophia ---> [SPOUSE] ---> Sarah
Sarah ---> [SPOUSE] ---> Sophia
Sophia ---> [CHILD] ---> David
Sarah ---> [CHILD] ---> David
David ---> [PARENT] ---> Sophia
David ---> [PARENT] ---> Sarah"
863,"James visited Robert along with Michael. Later, Thomas arrived. It was unclear if there was any kinship.",
864,David was born on 05/12/1980. They are married to Thomas. Their child James was born on 02/08/2010. The temperature reached 34 degrees during the afternoon. Anna is the sibling of David.,"David ---> [SPOUSE] ---> Thomas
Thomas ---> [SPOUSE] ---> David
David ---> [CHILD] ---> James
Thomas ---> [CHILD] ---> James
James ---> [PARENT] ---> David
James ---> [PARENT] ---> Thomas
David ---> [SIBLING] ---> Anna
Anna ---> [SIBLING] ---> David
David ---> [BIRTHDATE] ---> 05/12/1980
James ---> [BIRTHDATE] ---> 02/08/2010"
